"","date","detected_language","topic","n"
"3837",2022-12-17,"nl","insect",1
"3838",2022-12-18,"de","ulez",3
"3839",2022-12-18,"en","climate_lockdown",4
"3840",2022-12-18,"en","fifteen_minutes",4
"3841",2022-12-18,"en","insect",2
"3842",2022-12-18,"en","ulez",3
"3843",2022-12-18,"fr","climate_lockdown",2
"3844",2022-12-18,"fr","fifteen_minutes",2
"3845",2022-12-18,"it","insect",1
"3846",2022-12-18,"nl","climate_lockdown",1
"3847",2022-12-18,"nl","fifteen_minutes",1
"3848",2022-12-18,"nl","ulez",2
"3849",2022-12-19,"de","climate_lockdown",3
"3850",2022-12-19,"de","ulez",4
"3851",2022-12-19,"en","climate_lockdown",2
"3852",2022-12-19,"en","fifteen_minutes",1
"3853",2022-12-19,"en","insect",1
"3854",2022-12-19,"en","ulez",7
"3855",2022-12-19,"fr","climate_lockdown",1
"3856",2022-12-19,"fr","ulez",1
"3857",2022-12-19,"it","insect",1
"3858",2022-12-19,"nl","ulez",2
"3859",2022-12-20,"de","climate_lockdown",1
"3860",2022-12-20,"de","insect",2
"3861",2022-12-20,"de","ulez",2
"3862",2022-12-20,"en","climate_lockdown",1
"3863",2022-12-20,"en","insect",1
"3864",2022-12-20,"en","ulez",5
"3865",2022-12-20,"fr","ulez",3
"3866",2022-12-20,"it","climate_lockdown",1
"3867",2022-12-20,"it","insect",2
"3868",2022-12-20,"it","ulez",1
"3869",2022-12-21,"de","climate_lockdown",6
"3870",2022-12-21,"de","fifteen_minutes",6
"3871",2022-12-21,"de","ulez",2
"3872",2022-12-21,"en","climate_lockdown",11
"3873",2022-12-21,"en","fifteen_minutes",5
"3874",2022-12-21,"en","insect",1
"3875",2022-12-21,"en","ulez",4
"3876",2022-12-21,"fr","ulez",1
"3877",2022-12-21,"it","climate_lockdown",1
"3878",2022-12-21,"it","insect",2
"3879",2022-12-21,"nl","ulez",3
"3880",2022-12-22,"de","climate_lockdown",19
"3881",2022-12-22,"de","fifteen_minutes",14
"3882",2022-12-22,"de","insect",1
"3883",2022-12-22,"de","ulez",1
"3884",2022-12-22,"en","climate_lockdown",7
"3885",2022-12-22,"en","fifteen_minutes",2
"3886",2022-12-22,"en","insect",4
"3887",2022-12-22,"it","insect",5
"3888",2022-12-22,"nl","climate_lockdown",1
"3889",2022-12-22,"nl","insect",1
"3890",2022-12-23,"de","climate_lockdown",10
"3891",2022-12-23,"de","fifteen_minutes",7
"3892",2022-12-23,"de","insect",1
"3893",2022-12-23,"de","ulez",2
"3894",2022-12-23,"en","climate_lockdown",4
"3895",2022-12-23,"en","fifteen_minutes",5
"3896",2022-12-23,"fr","climate_lockdown",3
"3897",2022-12-23,"fr","fifteen_minutes",1
"3898",2022-12-23,"fr","ulez",9
"3899",2022-12-23,"nl","ulez",1
"3900",2022-12-24,"de","climate_lockdown",1
"3901",2022-12-24,"de","insect",2
"3902",2022-12-24,"en","insect",1
"3903",2022-12-24,"en","ulez",2
"3904",2022-12-24,"it","insect",5
"3905",2022-12-25,"de","climate_lockdown",1
"3906",2022-12-25,"de","insect",1
"3907",2022-12-25,"de","ulez",1
"3908",2022-12-25,"en","climate_lockdown",2
"3909",2022-12-25,"fr","ulez",2
"3910",2022-12-25,"nl","insect",1
"3911",2022-12-26,"en","climate_lockdown",7
"3912",2022-12-26,"en","fifteen_minutes",2
"3913",2022-12-26,"fr","ulez",8
"3914",2022-12-26,"it","fifteen_minutes",1
"3915",2022-12-26,"it","insect",2
"3916",2022-12-26,"it","ulez",2
"3917",2022-12-27,"de","climate_lockdown",2
"3918",2022-12-27,"de","insect",1
"3919",2022-12-27,"en","climate_lockdown",3
"3920",2022-12-27,"en","fifteen_minutes",5
"3921",2022-12-27,"en","insect",4
"3922",2022-12-27,"en","ulez",4
"3923",2022-12-27,"fr","climate_lockdown",1
"3924",2022-12-27,"fr","ulez",3
"3925",2022-12-27,"it","insect",4
"3926",2022-12-27,"nl","ulez",1
"3927",2022-12-28,"de","climate_lockdown",5
"3928",2022-12-28,"de","fifteen_minutes",9
"3929",2022-12-28,"de","insect",1
"3930",2022-12-28,"de","ulez",2
"3931",2022-12-28,"en","climate_lockdown",5
"3932",2022-12-28,"en","fifteen_minutes",12
"3933",2022-12-28,"en","insect",3
"3934",2022-12-28,"en","ulez",10
"3935",2022-12-28,"fr","fifteen_minutes",1
"3936",2022-12-28,"fr","insect",3
"3937",2022-12-28,"fr","ulez",2
"3938",2022-12-28,"it","ulez",2
"3939",2022-12-28,"nl","fifteen_minutes",2
"3940",2022-12-28,"nl","insect",1
"3941",2022-12-28,"nl","ulez",4
"3942",2022-12-29,"de","climate_lockdown",2
"3943",2022-12-29,"de","fifteen_minutes",15
"3944",2022-12-29,"de","ulez",13
"3945",2022-12-29,"en","climate_lockdown",6
"3946",2022-12-29,"en","fifteen_minutes",11
"3947",2022-12-29,"en","insect",1
"3948",2022-12-29,"en","ulez",3
"3949",2022-12-29,"fr","ulez",1
"3950",2022-12-29,"it","insect",4
"3951",2022-12-29,"it","ulez",2
"3952",2022-12-29,"nl","climate_lockdown",1
"3953",2022-12-30,"de","climate_lockdown",1
"3954",2022-12-30,"de","fifteen_minutes",1
"3955",2022-12-30,"de","insect",1
"3956",2022-12-30,"de","ulez",1
"3957",2022-12-30,"en","climate_lockdown",11
"3958",2022-12-30,"en","fifteen_minutes",13
"3959",2022-12-30,"en","ulez",6
"3960",2022-12-30,"fr","fifteen_minutes",2
"3961",2022-12-30,"it","insect",1
"3962",2022-12-30,"nl","fifteen_minutes",2
"3963",2022-12-30,"nl","ulez",1
"3964",2022-12-31,"en","climate_lockdown",8
"3965",2022-12-31,"en","fifteen_minutes",9
"3966",2022-12-31,"en","insect",2
"3967",2022-12-31,"en","ulez",7
"3968",2022-12-31,"it","climate_lockdown",1
"3969",2022-12-31,"it","ulez",1
"3970",2022-12-31,"nl","ulez",2
"3971",2023-01-01,"de","climate_lockdown",4
"3972",2023-01-01,"de","fifteen_minutes",2
"3973",2023-01-01,"en","climate_lockdown",6
"3974",2023-01-01,"en","fifteen_minutes",8
"3975",2023-01-01,"en","insect",3
"3976",2023-01-01,"en","ulez",4
"3977",2023-01-01,"fr","fifteen_minutes",1
"3978",2023-01-01,"fr","insect",2
"3979",2023-01-01,"it","climate_lockdown",1
"3980",2023-01-01,"it","insect",1
"3981",2023-01-01,"nl","fifteen_minutes",1
"3982",2023-01-02,"de","climate_lockdown",14
"3983",2023-01-02,"de","fifteen_minutes",2
"3984",2023-01-02,"en","climate_lockdown",8
"3985",2023-01-02,"en","fifteen_minutes",8
"3986",2023-01-02,"en","insect",1
"3987",2023-01-02,"en","ulez",3
"3988",2023-01-02,"it","climate_lockdown",2
"3989",2023-01-02,"it","fifteen_minutes",1
"3990",2023-01-02,"it","insect",1
"3991",2023-01-02,"nl","climate_lockdown",1
"3992",2023-01-02,"nl","fifteen_minutes",1
"3993",2023-01-02,"nl","insect",1
"3994",2023-01-02,"nl","ulez",1
"3995",2023-01-03,"de","climate_lockdown",1
"3996",2023-01-03,"de","fifteen_minutes",4
"3997",2023-01-03,"de","ulez",1
"3998",2023-01-03,"en","climate_lockdown",5
"3999",2023-01-03,"en","fifteen_minutes",5
"4000",2023-01-03,"en","insect",1
"4001",2023-01-03,"en","ulez",4
"4002",2023-01-03,"it","insect",2
"4003",2023-01-03,"nl","climate_lockdown",1
"4004",2023-01-03,"nl","insect",1
"4005",2023-01-04,"de","fifteen_minutes",2
"4006",2023-01-04,"de","ulez",1
"4007",2023-01-04,"en","climate_lockdown",9
"4008",2023-01-04,"en","fifteen_minutes",4
"4009",2023-01-04,"en","ulez",2
"4010",2023-01-04,"fr","ulez",4
"4011",2023-01-04,"it","insect",3
"4012",2023-01-04,"it","ulez",2
"4013",2023-01-04,"nl","climate_lockdown",2
"4014",2023-01-04,"nl","fifteen_minutes",4
"4015",2023-01-04,"nl","insect",3
"4016",2023-01-04,"nl","ulez",7
"4017",2023-01-05,"de","climate_lockdown",4
"4018",2023-01-05,"de","fifteen_minutes",3
"4019",2023-01-05,"de","ulez",1
"4020",2023-01-05,"en","climate_lockdown",5
"4021",2023-01-05,"en","fifteen_minutes",4
"4022",2023-01-05,"en","insect",5
"4023",2023-01-05,"en","ulez",1
"4024",2023-01-05,"fr","ulez",1
"4025",2023-01-05,"it","fifteen_minutes",1
"4026",2023-01-05,"it","insect",5
"4027",2023-01-05,"it","ulez",2
"4028",2023-01-05,"nl","climate_lockdown",2
"4029",2023-01-05,"nl","insect",2
"4030",2023-01-05,"nl","ulez",1
"4031",2023-01-06,"de","climate_lockdown",1
"4032",2023-01-06,"de","ulez",1
"4033",2023-01-06,"en","climate_lockdown",1
"4034",2023-01-06,"en","fifteen_minutes",4
"4035",2023-01-06,"en","insect",2
"4036",2023-01-06,"en","ulez",2
"4037",2023-01-06,"fr","climate_lockdown",4
"4038",2023-01-06,"fr","fifteen_minutes",7
"4039",2023-01-06,"fr","ulez",1
"4040",2023-01-06,"it","fifteen_minutes",1
"4041",2023-01-06,"it","insect",15
"4042",2023-01-07,"de","climate_lockdown",1
"4043",2023-01-07,"de","insect",2
"4044",2023-01-07,"en","fifteen_minutes",10
"4045",2023-01-07,"en","insect",3
"4046",2023-01-07,"en","ulez",6
"4047",2023-01-07,"fr","climate_lockdown",1
"4048",2023-01-07,"fr","insect",1
"4049",2023-01-07,"fr","ulez",1
"4050",2023-01-07,"it","insect",10
"4051",2023-01-07,"nl","fifteen_minutes",1
"4052",2023-01-07,"nl","ulez",1
"4053",2023-01-08,"de","climate_lockdown",2
"4054",2023-01-08,"de","fifteen_minutes",11
"4055",2023-01-08,"de","ulez",6
"4056",2023-01-08,"en","fifteen_minutes",27
"4057",2023-01-08,"en","insect",2
"4058",2023-01-08,"en","ulez",2
"4059",2023-01-08,"fr","ulez",4
"4060",2023-01-08,"it","insect",7
"4061",2023-01-08,"it","ulez",1
"4062",2023-01-08,"nl","fifteen_minutes",2
"4063",2023-01-09,"de","climate_lockdown",3
"4064",2023-01-09,"de","fifteen_minutes",6
"4065",2023-01-09,"de","ulez",1
"4066",2023-01-09,"en","climate_lockdown",1
"4067",2023-01-09,"en","fifteen_minutes",8
"4068",2023-01-09,"en","insect",2
"4069",2023-01-09,"en","ulez",6
"4070",2023-01-09,"it","climate_lockdown",1
"4071",2023-01-09,"it","fifteen_minutes",1
"4072",2023-01-09,"it","insect",12
"4073",2023-01-09,"it","ulez",3
"4074",2023-01-09,"nl","insect",1
"4075",2023-01-10,"de","climate_lockdown",1
"4076",2023-01-10,"de","fifteen_minutes",9
"4077",2023-01-10,"en","climate_lockdown",2
"4078",2023-01-10,"en","fifteen_minutes",1
"4079",2023-01-10,"en","ulez",2
"4080",2023-01-10,"fr","ulez",1
"4081",2023-01-10,"it","insect",18
"4082",2023-01-10,"it","ulez",1
"4083",2023-01-10,"nl","climate_lockdown",1
"4084",2023-01-10,"nl","fifteen_minutes",1
"4085",2023-01-10,"nl","insect",3
"4086",2023-01-10,"nl","ulez",1
"4087",2023-01-11,"de","climate_lockdown",3
"4088",2023-01-11,"de","fifteen_minutes",5
"4089",2023-01-11,"de","ulez",3
"4090",2023-01-11,"en","climate_lockdown",3
"4091",2023-01-11,"en","fifteen_minutes",2
"4092",2023-01-11,"en","ulez",4
"4093",2023-01-11,"it","insect",14
"4094",2023-01-11,"nl","fifteen_minutes",1
"4095",2023-01-12,"de","ulez",8
"4096",2023-01-12,"en","fifteen_minutes",9
"4097",2023-01-12,"en","insect",1
"4098",2023-01-12,"en","ulez",3
"4099",2023-01-12,"fr","insect",2
"4100",2023-01-12,"it","climate_lockdown",1
"4101",2023-01-12,"it","fifteen_minutes",7
"4102",2023-01-12,"it","insect",10
"4103",2023-01-12,"nl","ulez",1
"4104",2023-01-13,"de","fifteen_minutes",4
"4105",2023-01-13,"en","climate_lockdown",2
"4106",2023-01-13,"en","fifteen_minutes",8
"4107",2023-01-13,"en","ulez",5
"4108",2023-01-13,"fr","insect",4
"4109",2023-01-13,"fr","ulez",1
"4110",2023-01-13,"it","fifteen_minutes",4
"4111",2023-01-13,"it","insect",17
"4112",2023-01-13,"it","ulez",1
"4113",2023-01-13,"nl","fifteen_minutes",2
"4114",2023-01-14,"de","fifteen_minutes",5
"4115",2023-01-14,"de","insect",2
"4116",2023-01-14,"de","ulez",2
"4117",2023-01-14,"en","fifteen_minutes",9
"4118",2023-01-14,"en","insect",4
"4119",2023-01-14,"en","ulez",6
"4120",2023-01-14,"fr","fifteen_minutes",1
"4121",2023-01-14,"fr","insect",2
"4122",2023-01-14,"fr","ulez",4
"4123",2023-01-14,"it","fifteen_minutes",2
"4124",2023-01-14,"it","insect",8
"4125",2023-01-14,"it","ulez",2
"4126",2023-01-14,"nl","fifteen_minutes",1
"4127",2023-01-14,"nl","ulez",2
"4128",2023-01-15,"de","fifteen_minutes",4
"4129",2023-01-15,"de","insect",2
"4130",2023-01-15,"de","ulez",1
"4131",2023-01-15,"en","climate_lockdown",2
"4132",2023-01-15,"en","fifteen_minutes",12
"4133",2023-01-15,"en","insect",3
"4134",2023-01-15,"en","ulez",2
"4135",2023-01-15,"fr","fifteen_minutes",4
"4136",2023-01-15,"it","fifteen_minutes",1
"4137",2023-01-15,"it","insect",8
"4138",2023-01-15,"it","ulez",1
"4139",2023-01-15,"nl","climate_lockdown",2
"4140",2023-01-15,"nl","insect",1
"4141",2023-01-16,"de","fifteen_minutes",8
"4142",2023-01-16,"de","insect",80
"4143",2023-01-16,"en","fifteen_minutes",3
"4144",2023-01-16,"en","insect",7
"4145",2023-01-16,"en","ulez",8
"4146",2023-01-16,"fr","fifteen_minutes",4
"4147",2023-01-16,"fr","insect",1
"4148",2023-01-16,"fr","ulez",1
"4149",2023-01-16,"it","fifteen_minutes",1
"4150",2023-01-16,"it","insect",11
"4151",2023-01-16,"nl","fifteen_minutes",1
"4152",2023-01-16,"nl","insect",1
"4153",2023-01-16,"nl","ulez",1
"4154",2023-01-17,"de","fifteen_minutes",3
"4155",2023-01-17,"de","insect",62
"4156",2023-01-17,"de","ulez",2
"4157",2023-01-17,"en","climate_lockdown",6
"4158",2023-01-17,"en","fifteen_minutes",5
"4159",2023-01-17,"en","insect",13
"4160",2023-01-17,"en","ulez",31
"4161",2023-01-17,"fr","fifteen_minutes",12
